,customer_id,avg_monthly_international_charges,avg_monthly_download_in_gb,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_international_charges,total_revenue
1662,b97e8ac1-3f79-4f8d-b1fe-97046c49a3ca,9.47,28,75.7,3876.2,0.0,0.0,,
1663,f16c8811-c099-451b-a345-ea027bc5110b,25.64,71,50.7,350.35,0.0,0.0,179.48,529.83
1664,336ce47f-275c-4120-beab-0b480179fe98,30.77,10,90.45,5229.8,0.0,70.0,1753.89,7053.69
1665,58a9ae71-2361-4066-9f07-5debbb7879a7,36.14,48,69.75,3894.4,0.0,0.0,,5954.38
1666,a40270e1-bc9a-482a-9012-3ccbd2abab11,26.86,5,80.5,232.35,0.0,0.0,80.58,312.93
1667,a0809bb8-5fff-4415-8d02-9a9b670e554c,16.94,11,88.3,2467.75,0.0,0.0,457.38,
1668,3030dcab-3627-482e-8723-708dc94b1e29,10.12,15,99.7,1566.75,,0.0,151.8,1718.55
1669,50025d56-b590-4739-9380-6e7858b3600d,17.28,0,19.65,332.65,0.0,0.0,,591.85
1670,9f1633bd-1e5e-413a-9bc4-fe08ff49bf64,43.17,8,55.0,1885.15,0.0,0.0,1467.78,3352.93
1671,0bfc2581-25ee-46f3-94c4-11e4cc189206,48.13,12,85.35,4338.6,0.0,90.0,,
1672,ad355577-d0bf-4b09-8bb5-6eaf65ecafe9,24.35,15,105.8,2998.0,0.0,0.0,681.8,3679.8
1673,ab4bafa6-81e1-4ec7-883c-869598919d8b,34.88,8,94.7,2362.1,0.0,0.0,872.0,3234.1
1674,fc60bbcb-ae05-4b72-8299-3ec732c7c512,30.36,0,19.15,537.35,0.0,0.0,819.72,1357.07
1675,d78918fe-c787-407f-81cd-1104828e4222,22.5,27,69.95,69.95,0.0,10.0,22.5,
1676,e60d2a2a-b705-4756-a94c-a43ca5bcffb2,18.2,28,77.35,5550.1,0.0,0.0,1292.2,6842.3
1677,0a2ba939-40c9-4b77-adf7-7aba162f47b7,33.58,0,20.15,20.15,0.0,0.0,33.58,53.73
1678,f9457c33-d359-4e51-893c-9b64459caa15,3.59,10,78.9,3771.5,0.0,0.0,172.32,3943.82
1679,609f7888-2eeb-4367-afd1-91f45ea202f5,31.17,25,85.25,2287.25,0.0,0.0,841.59,3128.84
1680,84a6ce41-d843-4745-be96-1faac4db7a8c,40.49,0,18.85,18.85,0.0,0.0,40.49,59.34
1681,cf30ce7b-962a-4558-a15b-301de8a5ef22,43.29,76,59.6,3739.8,0.0,,2813.85,6673.65
1682,e1f2019e-c0d1-4edf-afcc-6e6f24cb18ff,2.36,69,56.8,3112.05,0.0,0.0,129.8,3241.85
1683,4de39184-51b6-45ec-a604-a83e4b9477c6,16.1,12,93.15,2231.05,0.0,0.0,386.4,
1684,5469370a-e5c3-4121-bada-0f2f60342a5f,29.93,24,82.5,4828.05,0.0,0.0,1735.94,6563.99
1685,aeadaa68-24bd-4bfe-adc5-5a38460e6389,27.88,6,64.5,1929.95,0.0,0.0,836.4,2766.35
1686,6be7a9dc-3bed-4e7e-a836-3a1f00dbee61,36.08,59,93.65,4520.15,33.13,0.0,1767.92,6254.94
1687,c3fab61a-fb70-4d7d-bd70-50ec36aa6aad,1.81,0,20.05,33.7,0.0,0.0,3.62,
1688,9c7a842c-0375-47b2-8e60-3544da418dc1,34.79,0,25.1,930.95,0.0,0.0,1252.44,
1689,03cb6dd8-5dd4-442d-97af-ccb3be51d9c5,19.38,76,101.4,3143.65,,0.0,600.78,3744.43
1690,b07e8670-87dc-4653-a28a-e8442492e90a,18.55,59,88.85,1594.75,21.58,0.0,,1907.07
1691,eff95b7b-957c-4360-9e26-6180b35867d3,25.88,9,102.45,102.45,0.0,0.0,25.88,128.33
1692,e1edcd6a-92ea-47ea-89f9-13ef3a1fc472,20.76,30,56.4,234.85,0.0,0.0,83.04,317.89
1693,af23daf7-d638-4f7d-8b26-4c8b37c39bd7,11.23,30,69.85,4003.0,0.0,0.0,640.11,4643.11
1694,2809f3c7-79e3-440d-bda1-e64b4103482d,47.66,23,88.95,2291.2,,0.0,1191.5,3482.7
1695,4f6cb058-2a2e-4f4a-b2b4-ee504d1018bd,2.46,0,20.35,35.1,0.0,0.0,4.92,40.02
1696,445987cd-21dc-4820-a216-6e7929cf7928,17.73,2,94.15,5731.85,0.0,0.0,,
1697,6434c954-92f0-4202-9418-8314b54ab46b,44.76,18,70.95,3629.2,0.0,0.0,2148.48,5777.68
1698,8fff2b74-2b10-4fde-892e-2f5d4bcb8b4c,39.37,53,111.45,7266.95,0.0,0.0,2519.68,9786.63
1699,1043737a-6334-43e7-80b3-ef8b399deb8a,35.55,17,59.5,3389.25,0.0,0.0,1990.8,5380.05
1700,6f9ad788-b84b-4d92-9a67-4cfd52637c37,4.39,82,104.1,7412.25,0.0,0.0,311.69,7723.94
1701,0e4269cf-0b21-4822-b9c5-28a62e3bfa95,46.59,7,78.65,483.3,0.0,10.0,279.54,772.84
1702,5ad454d4-0782-4ee1-a277-2b8aa65a94fe,26.11,20,109.4,7031.45,0.0,0.0,1644.93,8676.38
1703,7a9412d5-5b5f-4ce7-ac2f-ed5f59bd3697,40.9,8,105.05,5163.3,0.0,0.0,2045.0,
1704,82f6d721-79ce-4099-9530-ef2ee4d1418e,5.43,18,86.6,86.6,0.0,0.0,5.43,92.03
1705,a069c866-8863-4318-bf57-1a0d309d346c,0.0,6,50.95,3521.7,0.0,0.0,0.0,3521.7
1706,6110aa1c-8a08-4fcf-9d90-0f1e9a91f988,32.22,25,104.9,7732.65,0.0,0.0,2319.84,10052.49
1707,a18c9b3c-b0c7-4ede-862a-8da95654e8a4,13.68,11,70.4,1214.05,0.0,0.0,232.56,1446.61
1708,8a36e3ea-43e7-46d7-b1f4-bdf3b3f9a915,0.0,15,59.9,2816.65,0.0,150.0,0.0,
1709,2b8cecc8-1f01-420d-b3dc-5583d96c74d2,21.82,23,94.4,1617.5,0.0,0.0,370.94,1988.44
1710,9f2928b8-ddc3-4c89-a93d-97b698d8f087,8.93,21,98.8,5617.75,0.0,0.0,491.15,6108.9
1711,a0f0e4ca-78f7-4392-ae53-4fc2d2503ef1,3.55,4,90.05,2169.8,27.38,0.0,81.65,
1712,fa03983d-136b-4d35-94a8-45154114a822,36.5,30,102.8,2660.2,0.0,0.0,,3572.7
1713,d698aaca-68a1-4f61-afef-5d73fb9ff90d,13.38,12,93.55,2264.05,,,,
1714,93db3fcf-0acf-4ee7-90f5-1068804af246,27.91,27,51.1,,0.0,0.0,614.02,1846.92
1715,3e10279f-d0a3-4695-bf55-065759668cda,36.17,53,53.65,1355.45,0.0,0.0,904.25,2259.7
1716,ba2de0c1-f5ae-4cf2-8425-ec9dc82a5cb6,37.15,13,86.4,4922.4,0.0,0.0,2080.4,7002.8
1717,b4b1abe8-52b1-4e55-a07d-389726e5914c,2.64,15,64.5,1888.45,0.0,0.0,,1967.65
1718,ec427fff-cf4d-44a4-9c75-ff489766e9c5,49.14,15,88.45,370.65,0.0,0.0,196.56,567.21
1719,574ed1fe-c2a0-4fad-9d49-961599dff4a3,17.91,9,88.25,1460.65,0.0,0.0,304.47,1765.12
1720,ee450ddd-7fa3-425d-8fba-802aa452bbd5,40.85,24,86.1,3861.45,12.19,0.0,1838.25,5687.51
1721,034835b4-24bd-4619-b1b2-3bca3bc29551,9.7,6,61.35,3645.5,0.0,0.0,572.3,4217.8
1722,1f4ae026-b851-4c68-8484-2278883a3ae0,47.51,85,75.5,220.6,0.0,0.0,142.53,
1723,562a864a-d387-472e-a23c-d0f80b1c70f6,0.0,21,51.4,96.8,0.0,0.0,0.0,96.8
1724,509f5268-5891-4b0f-bb6b-e651c5851014,15.06,11,51.05,2066.0,0.0,0.0,587.34,2653.34
1725,e6b99f47-34ed-4d70-8096-c20ac104abed,46.79,25,74.9,541.15,0.0,0.0,327.53,
1726,cc9dc245-2568-4682-bfb9-542bbbb1f54d,15.44,20,91.55,1540.05,0.0,0.0,247.04,1787.09
1727,79b42562-55aa-41ad-825e-478aa98a9101,0.0,25,41.35,107.25,0.0,0.0,0.0,
1728,eae832e0-8a26-452f-87c1-4bedda8ef662,19.2,7,99.25,2186.4,0.0,0.0,441.6,2628.0
1729,bc02938e-ed5e-4ccd-998f-3d76e8f5ead9,0.0,26,33.5,600.0,0.0,0.0,0.0,600.0
1730,dc45eac8-88b3-4df7-8fa1-8ce061a38514,12.96,56,80.45,5886.85,0.0,0.0,933.12,
1731,02878440-aae7-435f-973b-fa8cdb614468,5.65,26,84.05,2909.95,0.0,0.0,192.1,3102.05
1732,fe2b45e2-fd5f-41a2-a178-8e6bb483ff89,38.37,14,84.1,4348.65,0.0,0.0,,
1733,a8a413b1-5a1e-4b3d-a701-1e3752c8e038,39.89,19,75.7,5060.85,0.0,0.0,,
1734,0815ca79-eaac-4dcb-adf5-ddf2c06f8363,2.36,21,85.45,1505.85,0.0,0.0,42.48,1548.33
1735,999efd4f-5d64-4048-b20f-09e4f92e0d3b,8.44,0,20.65,875.55,0.0,0.0,346.04,1221.59
1736,a466a329-29b8-4a9a-b76c-0d39fb523390,5.87,2,99.0,4744.35,0.0,0.0,,5026.11
1737,afca3988-715b-4474-bdbe-8d3795fcc664,28.62,26,73.85,511.25,13.03,0.0,200.34,698.56
1738,f9888db4-5f8f-4b14-a555-88a89dfd3a7a,12.26,3,99.4,7168.25,0.0,0.0,870.46,8038.71
1739,89f22fa0-c6e7-4839-a540-12ad3def9050,13.13,58,94.3,3460.95,0.0,0.0,485.81,3946.76
1740,0fea0b5e-323f-44c9-a9b2-02c5540fac99,19.48,0,19.0,233.55,,0.0,233.76,467.31
1741,15dfdd48-3eb9-429b-93f9-2feb0a71b7ce,30.58,59,111.15,4507.15,0.0,0.0,1253.78,5760.93
1742,5a35ab75-3a0b-4fc5-9866-0558c22ec2f7,19.15,18,70.0,,0.0,10.0,19.15,99.15
1743,934e4a69-4ff2-4847-8f5d-f7ed47a23799,48.43,58,86.45,2538.05,0.0,0.0,1452.9,
1744,b342d97d-04c5-48f6-87f6-a87ff035ee0e,27.68,26,100.5,6029.0,0.0,0.0,,
1745,46422d8e-87f8-4e24-8a2b-0e7e5ade1fd7,0.0,51,25.0,789.2,22.4,0.0,0.0,766.8
1746,dd32181c-302d-4631-bda3-c4c13c340b16,36.88,8,84.5,453.75,0.0,0.0,184.4,
1747,6dfadd78-781d-4c64-a60a-e6f9bedc0359,12.88,59,104.6,4759.85,,0.0,553.84,5313.69
1748,ea8a388c-5d73-4a6f-9dcc-eb01d3f8b7d8,0.0,13,55.9,2184.35,0.0,0.0,,2184.35
1749,7f0ae3cf-c1ab-45f1-9afa-a17621555eff,12.76,48,82.35,1852.85,0.0,0.0,,2120.81
1750,7bae0866-8d52-424c-a450-b8765ca56e89,1.22,10,65.8,1679.65,29.29,0.0,30.5,1680.86
1751,21b31fea-1b55-4fff-a64e-c90e2e972fb1,47.26,0,20.6,20.6,0.0,0.0,,
1752,a572838b-34c7-4c87-a313-b53e8b801d00,21.68,30,114.3,8244.3,0.0,0.0,1517.6,9761.9
1753,a75b8d0a-2c62-4cc4-b36c-4ccf4944efb0,21.84,41,96.1,3646.8,0.0,0.0,,
1754,de37f684-a563-4425-8ba0-7614c7a9b79a,30.28,30,89.95,2625.55,0.0,0.0,847.84,3473.39
1755,791a485a-579f-4db9-99e1-307eae01d5ab,5.99,6,95.0,3440.25,,0.0,215.64,
1756,1f65cd7c-015f-4fcf-a679-e2a638dc8b53,42.8,0,20.2,684.4,0.0,0.0,1498.0,2182.4
1757,4f82dcdc-9bcd-4aee-a8ab-a5f10f3b3a67,15.92,11,70.3,70.3,0.0,0.0,15.92,86.22
1758,9da25e19-fc74-449d-985a-6970ad9153f5,33.22,23,94.65,6747.35,0.0,0.0,2391.84,9139.19
1759,9ab3d797-f952-4030-99cc-45442d242438,3.15,26,51.55,765.5,0.0,20.0,,
1760,203615a4-ea0f-4956-9b72-e949beae65df,3.2,23,86.15,5883.85,0.0,0.0,214.4,6098.25
1761,fb154e3a-698c-4be7-b5aa-98ca16a74557,46.47,0,20.65,417.5,0.0,0.0,,1346.9
1762,242f4ab3-b076-4c01-b3ca-ee4331872757,23.36,22,55.3,501.2,0.0,0.0,,711.44
1763,24f7a369-5324-457e-97b2-870ac82a1b9c,9.84,0,24.8,475.25,37.06,0.0,167.28,
1764,1c532168-3d9c-416c-bb02-7cf0dfa7ca0b,47.64,59,97.05,4692.95,0.0,0.0,2286.72,
1765,538fb1b5-a56c-4487-aaf9-08e0518ff575,18.14,0,19.5,835.5,0.0,0.0,798.16,1633.66
1766,a248bb9c-959a-4f5f-a423-b9fe6f84bed8,23.7,25,74.0,74.0,0.0,0.0,23.7,
1767,5c764ab9-bc86-4e0f-9ad5-c04181ed3762,9.85,3,59.9,3043.6,0.0,0.0,502.35,3545.95
1768,193a490b-2228-4403-96c4-6da070398210,0.0,13,24.9,24.9,0.0,0.0,0.0,24.9
1769,ab0ba984-0b49-47c9-8cba-a8e747a497c0,18.69,28,50.35,237.25,0.0,0.0,93.45,330.7
1770,fe2b45e2-fd5f-41a2-a178-8e6bb483ff89,38.37,14,84.1,4348.65,0.0,0.0,,
1771,8ae1df32-2110-42da-a6e5-aec0e6321534,48.21,23,95.3,2192.9,0.0,0.0,1108.83,3301.73
1772,e65f81fb-be04-4764-9855-df0fbd8d9bbc,15.95,0,19.25,855.1,0.0,0.0,765.6,1620.7
1773,5eb64924-25ba-4bf4-98ce-eea0731b43d7,39.16,8,49.45,314.6,0.0,0.0,234.96,549.56
1774,32480952-913e-451f-b420-b49ff59b9027,39.68,18,94.4,387.2,0.0,0.0,,545.92
1775,055ae7d7-222f-46ba-9847-4d12eedb3012,29.0,30,84.9,764.95,0.0,0.0,232.0,996.95
1776,260eabcc-b81d-4357-9ea9-2305ab4a6be0,2.38,20,98.7,4525.8,0.0,0.0,107.1,4632.9
1777,1a538f02-9ba3-4661-b424-8477623b3618,48.89,22,49.65,267.35,0.0,0.0,293.34,560.69
1778,95757537-dfa8-4e23-b9be-aa41728d62e2,42.08,29,91.0,,0.0,0.0,252.48,
1779,148a7326-c06f-4b41-b1fb-389ca61d2535,19.38,0,21.05,235.8,0.0,0.0,232.56,468.36
1780,a9c6f86c-355b-417b-b53a-2e2c60335ca4,47.64,18,88.95,3027.65,0.0,0.0,,
1781,3e9f6931-0fc2-42e4-8c00-2007239dc95b,15.76,13,44.9,44.9,0.0,0.0,15.76,60.66
1782,9e0dc483-2203-4b2b-a2a5-c8bd9b8b4c13,8.25,0,19.6,1012.4,46.07,0.0,,1395.33
1783,74c563ae-02db-4202-8d0f-42832e530a7a,6.7,16,55.0,3092.65,0.0,0.0,361.8,
1784,2ce24d22-10cb-49f7-a770-ffec7726e367,5.91,5,54.65,1665.2,,0.0,,
1785,55c01276-a6bb-46dd-b662-43523714a51c,48.44,15,82.3,5815.15,0.0,0.0,,
1786,ce6861b9-8512-4fa0-ab28-7777d8524885,7.72,0,20.7,112.75,0.0,0.0,46.32,159.07
1787,8149e8b8-b7e0-4742-973c-549a05a5d3be,39.41,0,25.0,1505.05,0.0,0.0,2364.6,3869.65
1788,e45e1a84-1c37-4ded-9c43-be998d2d348e,10.67,0,19.55,389.25,0.0,0.0,,581.31
1789,331255d5-a083-44c2-9bfa-856104543074,16.48,0,24.8,1476.25,0.0,0.0,1021.76,2498.01
1790,c3fab61a-fb70-4d7d-bd70-50ec36aa6aad,1.81,0,20.05,33.7,0.0,0.0,3.62,
1791,1464c827-57aa-420b-9ff5-4b75ca96d01a,23.4,27,110.25,7467.55,0.0,0.0,1614.6,
1792,e8637cb7-fd00-45c4-994c-16fa9f509f71,21.26,53,108.95,7875.0,0.0,0.0,1530.72,9405.72
1793,2e36d81f-3371-4cfd-a6ad-89cb629bab0d,0.0,24,44.4,263.05,0.0,0.0,0.0,263.05
1794,d92dbba6-26e6-4617-b9f9-f1ea36eccc5b,24.44,0,20.25,493.95,0.0,0.0,635.44,1129.39
1795,28e276e1-64f6-411d-86c7-920345fb11cd,0.0,23,42.4,146.4,0.0,0.0,0.0,
1796,10bff1df-b382-489f-a91c-fd0a9904695f,24.23,0,19.9,666.0,0.0,0.0,,1514.05
1797,d982b1c4-1c40-40f6-8813-dc654997bd94,0.0,3,49.05,2265.0,0.0,0.0,0.0,2265.0
1798,73742ea6-4f30-4858-a31f-e88f9ae46fc9,17.21,53,74.35,5237.4,0.0,,,6526.52
1799,046df7c2-89fd-48c6-a717-d5bba097590b,12.36,23,84.45,1059.55,0.0,0.0,148.32,1207.87
1800,d329614a-7636-4d50-bba0-9c5ffe8e52c2,0.0,52,54.15,1240.25,0.0,0.0,0.0,
1801,b94221f2-d15f-44be-a73e-d19cd85ed15a,35.21,10,98.65,7129.45,0.0,0.0,2535.12,9664.57
1802,d8bedeb6-77aa-49bb-bf9b-13ee940aa88a,9.81,0,19.8,576.65,0.0,0.0,294.3,870.95
1803,6f719659-f09a-46cd-aae4-88dfc89d6503,38.96,10,55.5,227.35,0.0,0.0,155.84,383.19
1804,c4076951-b38f-4fc1-b102-12a4ced8783a,7.34,11,84.6,84.6,0.0,0.0,,
1805,c2be9a21-bdc8-48d0-a956-55b7ebaae5e8,26.63,0,19.35,1099.6,14.22,0.0,1571.17,2656.55
1806,05bc28d0-48bd-485a-8f46-65bec4a2450a,42.06,23,96.8,1826.7,0.0,,841.2,2667.9
1807,634d8bf9-1324-4d1d-b6be-fd3e27300529,34.49,73,51.1,2092.9,0.0,0.0,,3472.5
1808,213b9142-7e50-43d9-822b-98233e53844f,10.36,53,95.3,3275.15,0.0,0.0,341.88,3617.03
1809,fe9c0d8c-4d58-48be-b05e-c6ac00c05a31,17.51,85,99.8,4391.25,0.0,0.0,805.46,5196.71
1810,76317217-6b15-49e2-831b-73811a03d110,6.91,53,85.65,338.9,0.0,0.0,,366.54
1811,46c75705-2a48-4e08-98dc-ff19b0457a41,29.18,19,87.25,1258.6,0.0,0.0,408.52,
1812,95b0dc2a-06d2-4f52-b3c3-fa38c80a4788,40.93,2,45.05,770.6,0.0,0.0,695.81,1466.41
1813,aa7e286c-05e5-4333-bf32-3eccd4ce1e2c,20.18,0,19.15,501.35,,0.0,,1046.21
1814,78967b53-be8c-439a-9854-3518883f63ed,0.0,26,39.85,1434.6,0.0,0.0,0.0,1434.6
1815,4cc5da8d-b1f1-4512-953f-245dbe795aac,26.35,53,86.9,6194.1,0.0,0.0,1818.15,8012.25
1816,61ccd76d-1d52-4f9c-a526-c11bba8b1173,47.83,12,62.05,62.05,0.0,10.0,,
1817,2897d6aa-e587-441c-b122-ab7c34ea94ba,44.42,6,77.4,206.15,0.0,0.0,133.26,339.41
1818,96cc992b-6b85-407d-9b6c-66ed46c5e08e,17.53,0,19.55,128.6,0.0,0.0,105.18,233.78
1819,3e72d1c3-4d88-4811-93f8-b92f7bd1d59d,41.57,16,84.2,,0.0,0.0,,8026.55
1820,3a77bdd6-e99f-4f27-87fa-477a0c702440,0.0,52,45.0,298.7,0.0,0.0,0.0,
1821,e05fa1f2-00ca-4cb7-910d-0017ff6c299f,42.42,0,19.55,280.85,0.0,0.0,721.14,1001.99
1822,a3fd244b-a61b-44ac-b9f0-f9f625bd8915,35.19,0,25.0,332.5,0.0,0.0,457.47,789.97
1823,969525ae-4277-46f4-b2b7-5b06def3fa44,1.02,2,100.05,4834.0,37.45,0.0,48.96,4845.51
1824,fc3ae208-e8d6-460a-8109-3dab3d068f29,25.45,4,78.65,3950.85,0.0,0.0,1297.95,5248.8
1825,ec799cc3-014f-46a0-9f8d-bfc9f30544d3,13.16,0,20.25,202.5,0.0,0.0,131.6,
1826,f228c27b-80fa-459e-aae8-6107c9e2b8a4,38.5,20,69.8,377.85,0.0,0.0,231.0,608.85
1827,9084347a-2bb8-48bd-80af-6545e1c57dd6,43.27,0,20.0,40.9,0.0,0.0,86.54,
1828,344060cd-4f36-4e95-8fa2-7dabfae7b412,16.42,0,24.15,1505.9,0.0,0.0,985.2,
1829,36096d1a-4f30-4c1c-8453-3db3ea81692c,32.78,0,21.1,937.1,0.0,0.0,1507.88,2444.98
1830,16cd8c57-b116-4d74-8d5a-53992953f919,0.0,28,39.5,1082.75,0.0,0.0,,1082.75
1831,923f034c-19bc-4bf5-88df-daab53d7642a,24.35,16,92.3,5731.45,0.0,0.0,1509.7,7241.15
1832,2b265157-e103-46d0-8828-b88485f2c777,11.81,0,19.85,1158.85,0.0,0.0,684.98,
1833,881b524d-fc4d-47db-ae23-3c68f3cd9f42,28.3,28,84.3,1308.4,0.0,0.0,,1732.9
1834,9ce00e27-2505-489e-b498-eae30522c6b9,32.58,15,100.15,6413.65,0.0,0.0,2019.96,8433.61
1835,4e648efe-3792-48d7-8bfd-0d18a8ce0a15,0.0,24,46.3,2546.85,0.0,0.0,,2546.85
1836,ab933659-3781-4cb5-a42d-cc890bc0c02f,44.65,30,105.3,550.6,0.0,0.0,223.25,773.85
1837,46baf526-5e70-47aa-a812-4f5172709ce3,23.84,0,19.9,199.45,0.0,0.0,238.4,437.85
1838,4dc4c3e6-b3cd-451f-b6a9-99624f428cff,39.01,28,87.1,713.6,0.0,0.0,,1025.68
1839,4b5f95ce-6b8f-45e3-94fa-32ce963eafc8,0.0,73,61.35,4193.4,0.0,130.0,0.0,4323.4
1840,964ce54c-a3d3-4013-92e4-c81c0235241b,42.29,22,84.95,4018.05,0.0,80.0,1987.63,6085.68
1841,32a471c9-f9df-41f3-828f-be2fd64b5b5b,26.53,30,44.4,44.4,0.0,0.0,,
1842,7f5bd692-2f60-420b-ba28-190e6c7d42a5,17.92,0,20.75,739.9,0.0,,627.2,1367.1
1843,60335ac3-670a-4cdd-8d95-8ada4206fd56,17.31,17,68.15,4808.7,0.0,0.0,1246.32,6055.02
1844,4508c16a-fc72-47ec-8930-40e584e09651,14.83,24,69.9,4615.9,0.0,0.0,993.61,5609.51
1845,e36c6e89-ad93-488a-91f8-e3da417f979b,8.95,0,20.15,390.85,0.0,0.0,161.1,551.95
1846,0096bddc-8332-453b-93da-307051d48661,11.81,24,91.1,455.3,0.0,0.0,70.86,526.16
1847,80b0980c-bfe5-473f-8d4f-862e655044cb,15.66,24,103.75,3361.05,0.0,100.0,,3977.83
1848,9509f0de-137b-4c8a-97f4-dda394a0737f,49.38,19,108.85,6287.25,0.0,0.0,2864.04,
1849,6b8dd227-1f69-4eab-82c1-947deda1b38a,40.78,4,87.45,2874.15,0.0,0.0,1386.52,
1850,6a117cc5-9643-419a-aa03-39060139c51c,18.26,18,76.95,5289.8,0.0,0.0,1278.2,6568.0
1851,1437005a-f36c-4df9-bf22-864d71ff4e3e,25.77,2,88.3,273.75,0.0,0.0,77.31,351.06
1852,6bfc3efd-997f-4417-8b9b-96599ac1a506,0.0,19,56.75,1304.85,0.0,0.0,0.0,1304.85
1853,58180572-1587-4ea8-b73c-876f80102089,1.19,23,80.45,1072.0,0.0,0.0,16.66,1088.66
1854,c4818ae2-a593-43dd-83d6-d6e36987654e,31.7,0,25.55,372.45,0.0,0.0,443.8,816.25
1855,e0b3d4cb-b50c-45a2-88ec-e098dee42177,41.1,0,20.2,20.2,0.0,0.0,,
1856,1756aeaa-cc41-4780-aa53-fed5b5448c5a,14.53,30,98.5,1058.25,0.0,110.0,145.3,1313.55
1857,d3e388f6-33dd-41ec-bc14-c1af73f7e1a2,30.86,22,60.25,3282.75,0.0,0.0,1728.16,
1858,a3b24003-c2a5-495c-bdec-d9957bea35cb,29.15,0,19.45,19.45,0.0,0.0,29.15,
1859,55f5672b-3596-4baf-9342-97a3b82abf4a,22.29,0,20.85,435.25,1.31,0.0,,902.03
1860,8b580114-d2c8-40b7-978c-221e94a97cf3,46.17,19,45.95,45.95,0.0,0.0,46.17,92.12
1861,20179a2a-2e62-4b49-ab38-18c7f0450ed8,44.6,20,85.05,999.8,0.0,0.0,535.2,1535.0
1862,aeef26af-25ad-4aa8-b206-b15a1bba0426,44.65,3,61.35,3169.55,0.0,0.0,,5491.35
1863,79432a8c-191d-4534-a363-87ae28c7c21d,27.78,8,94.5,3105.55,0.0,0.0,,4022.29
1864,cd253742-3918-4d3e-96fd-d2becc9983ba,26.25,25,92.95,4122.9,0.0,0.0,1155.0,5277.9
1865,25ab0ebf-2fcc-4798-a42c-dd53b36d6a40,35.44,0,20.25,401.95,0.0,0.0,637.92,
1866,5e8241bd-760a-476e-9758-71ee24dfa7b2,20.37,26,108.75,6871.7,0.0,0.0,1283.31,
1867,f060f350-5bab-4533-b273-97dcd555f3d1,33.22,29,103.15,4594.65,0.0,130.0,,
1868,c9d071ac-5f0a-4434-932b-700d510bf423,30.44,30,95.8,5655.45,0.0,0.0,1795.96,7451.41
1869,c63c1e90-4bec-498d-a75c-48704e28c0fe,33.86,0,18.9,347.65,0.0,0.0,677.2,1024.85
1870,5b8885ba-65f1-4002-aaee-2dc5ad88a4f5,15.2,2,85.0,85.0,0.0,0.0,15.2,100.2
1871,966741d3-e99f-478d-988d-fab07280209f,30.09,0,20.35,20.35,0.0,0.0,30.09,50.44
1872,24958285-cb45-4aa6-99db-e98445a958fd,45.7,24,105.55,6281.45,0.0,0.0,2787.7,
1873,2d22b523-e1e6-490f-9044-2b73a432ebae,0.0,28,25.1,25.1,0.0,0.0,,25.1
1874,dc3fc6cc-8d89-460a-b638-a6d91b79afef,12.98,8,71.55,2427.35,0.0,0.0,441.32,2868.67
1875,38e93819-879b-46e9-99d3-b702d0451c5d,36.24,0,20.2,1277.75,0.0,0.0,,3597.11
1876,dec63f8a-30f5-4c72-8c50-5786f6ecc757,48.04,19,67.6,2000.2,0.0,0.0,1441.2,3441.4
1877,dcfe7cf0-2ab4-448b-9285-2fcfbe3ffd97,32.29,26,94.0,5757.2,0.0,0.0,2001.98,
1878,1c0e251d-9e39-42d6-8159-ed0a0ea55e07,42.46,27,89.55,89.55,0.0,0.0,42.46,132.01
1879,781778bd-b846-4c26-a17e-e6727b344154,12.91,21,113.6,6292.7,0.0,0.0,,7002.75
1880,233fca2e-ac3d-40ec-a0e7-a8216a486a5d,22.83,26,96.5,1392.25,0.0,,342.45,1734.7
1881,152232f1-bc91-421a-a902-db1bba406db5,17.35,71,71.05,1524.85,16.91,140.0,364.35,2012.29
1882,fa18b9a8-552b-4fa6-90f1-c4c19233c771,0.0,53,29.3,1224.05,0.0,0.0,0.0,1224.05
1883,c2a67b6f-9d7e-443d-bcb5-626f681c4091,23.31,20,73.05,1959.5,47.59,50.0,,2567.97
1884,fd4de532-8874-468c-90ed-79ff90a8c352,9.55,6,89.95,1682.4,29.64,0.0,181.45,
1885,0d2d05c1-8ad0-4427-b8f6-63b1bd0d1dcb,37.48,13,84.15,2585.95,0.0,0.0,1199.36,3785.31
1886,bce30ebf-a39b-4985-bd5f-64b55404e8ad,39.08,0,25.55,1898.1,,0.0,2774.68,
1887,fe52b646-9c1a-46c7-bbce-a69850b4ecca,1.49,21,80.35,2596.15,0.0,0.0,,
1888,8c69ae23-ef97-4669-b45b-6a1ac67679b3,34.49,52,75.0,,0.0,0.0,103.47,312.57
1889,03a52fc3-a025-4aec-b110-34d44a1645af,26.01,0,25.4,1809.35,0.0,0.0,1872.72,3682.07
1890,7e72c352-34e4-48af-ab73-4c6c61056ef0,43.52,0,19.55,1079.65,0.0,0.0,2524.16,3603.81
1891,450a9149-b6f6-407d-9a02-0b8ae0886d23,6.15,53,89.55,,0.0,0.0,,6785.15
1892,115864ad-b73e-4809-8e7b-f5b306a1937b,35.17,24,95.6,2595.25,0.0,0.0,949.59,3544.84
1893,fc7471b3-8b3e-4abb-b409-82931b850c00,45.83,0,20.75,485.2,37.64,0.0,1054.09,
1894,e3064df8-c247-4915-8301-f280844a953c,13.58,51,68.5,2839.95,38.37,0.0,556.78,3358.36
