,customer_id,nps,cltv,reason
4534,83e74ac7-6b5d-4cd0-a168-71515e226cc8,4,3355,
4535,b6c1c36a-9d60-4b2c-b29d-0bccefa7ede5,3,6284,
4536,174f3683-8626-4420-b7ce-e0225a614c00,3,2247,Long distance charges
4537,1745d774-958f-4007-8f37-20ebff541c5c,1,2850,Poor expertise of phone support
4538,9e7edae8-8b1b-442e-a4f3-a8d57119f531,1,4662,Competitor had better devices
4539,c6f01e31-678e-4a95-ab73-81aadea0b431,3,5447,
4540,7ff92f5d-5966-4931-a604-fc4dfd6197d2,5,4496,
4541,f1453a5c-845e-47b2-bc71-734ab73f1a31,1,4513,Attitude of support person
4542,25ffe41b-7ecf-464d-9fc4-4b79f49c6eb1,3,2187,
4543,a2d833f5-ac74-420a-b5b8-8af2fbdab16d,4,2776,
4544,3181b785-38a2-4742-9060-d671a61ef217,4,5328,
4545,ddb17b5d-d347-48d7-a7e3-559156458074,3,5863,
4546,577f11ec-748a-46f7-9bee-6aad1d91f77a,1,4857,Competitor had better devices
4547,2467c8e5-17f1-4b9b-9af7-6f7011af08b7,3,4648,
4548,e8fc60fb-c9eb-46d4-83cb-8b2c3ce209b8,3,4565,
4549,e2ce471d-22fc-443f-93e1-1a9abe079061,4,4133,
4550,d1b84703-e08f-4933-8797-c2875ccffa65,3,5319,
4551,634d8bf9-1324-4d1d-b6be-fd3e27300529,5,3355,
4552,458776fc-ffac-4caa-befc-b85f303ba48f,3,3192,
4553,5fa1f37b-839d-472d-9150-d09e90dc045a,5,4403,
4554,efe34ef6-bbb4-4d3a-86dd-c5146e5cda99,3,4889,
4555,1bbbd8aa-8c66-479e-a97b-9eacad3d6afc,3,3351,Price too high
4556,e3c8fd45-bf81-4ea4-aa24-68b542165b67,1,2573,Competitor had better devices
4557,2d08ea4d-5be8-45eb-bc53-640a44f39efb,4,3878,
4558,372be472-1ea9-4ca7-b229-32718fab7753,5,4831,
4559,c1fcf9b1-b433-46dd-acd8-73602a5c0e01,3,4270,
4560,6c5bcb2c-2bee-4c6d-bf98-47d31aa1f60e,4,5565,
4561,0eae3801-d9d1-4674-a02c-e756afaed189,5,2333,
4562,750f6ea0-972a-4538-9cd7-89a2ab0aaf4d,5,3448,
4563,e0fe7499-bb99-4cfb-9c0e-aa3aca8c695e,1,4285,Long distance charges
4564,b612a3f9-89c2-4846-8515-96e784f689eb,3,5612,
4565,32d752f4-a23b-4186-ad7d-6911c0621c1f,2,3077,Network reliability
4566,e56a78a8-c34f-4634-8b86-11df7943073e,3,4885,
4567,f0c36129-3096-4f60-b671-7cf5145c0cd1,3,4634,
4568,8a2b8420-0a65-4253-8a0a-45135dc03395,4,5584,
4569,4876f889-eacc-4bd7-b736-8ebf751f743a,3,5764,Lack of affordable download/upload speed
4570,b8dcd06f-3d4e-4546-aabd-fbf2afe111ac,5,2267,
4571,3d06e95a-7116-4f73-851e-77faa086bb4a,4,5395,
4572,203615a4-ea0f-4956-9b72-e949beae65df,5,5037,
4573,91ce1140-27b3-45f5-840b-cce5e9386fca,3,5578,
4574,182685ec-d4fa-4068-a06e-1aa1b469f7e6,1,3887,Competitor offered higher download speeds
4575,3cfeb674-5b13-4298-84e8-6d496e0f702e,3,4424,Competitor made better offer
4576,f0f26ae3-42f7-4028-9c90-36a9550446da,5,4899,
4577,34b562f6-d934-4cad-96e7-1d1ba6effcfd,3,5722,
4578,d2ae65ea-357f-4e86-8a2f-69280f1a4478,4,5994,
4579,5702678e-5a7c-4e39-9b3c-607a04b17b4f,5,5146,
4580,942da967-e46e-4fee-85bf-d5901c18bea1,4,4606,
4581,4db3080f-a8ff-4486-ada8-2d9694383de6,3,4865,
4582,f20b7b9d-e5b3-4e76-9c69-03d312f3750f,4,5101,
4583,5a430252-2036-415c-8ce6-7e15a26ecc10,5,4200,
4584,9f492ac4-e262-4bc0-b5b6-884030b3be55,1,4317,Product dissatisfaction
4585,7ffca3af-ee61-4661-bcc7-7c12f6a841d6,3,4852,
4586,44407fb2-6884-482d-b21d-3bff89a30861,4,5780,
4587,db3c818f-342a-4eca-947a-2a91dccc021d,1,5964,Competitor made better offer
4588,001d7af4-9227-4d52-89e6-b89b04f55224,1,4196,Attitude of support person
4589,0fde7bb4-efc5-4af8-9982-47bf6d69cc8c,5,5095,
4590,34b9f3de-e0c5-4897-964e-54f45b5a6dc6,3,4770,
4591,970d64d1-9858-46ac-8da8-2ec9f1bd1d00,4,2672,
4592,2d46e500-3e0a-40b3-89da-cafc924ee4be,5,5420,
4593,634d8bf9-1324-4d1d-b6be-fd3e27300529,5,3355,
4594,16199a5f-bac3-4786-833e-7b0ba7957462,4,4915,
4595,ed5168ba-7439-4b7f-a4f9-b4f315e1a591,1,4601,Network reliability
4596,f7cf17a6-980f-416f-a5d9-d1bf908a1e54,5,5136,
4597,07bab1ae-2ea4-4c6c-ab8f-4e4660ad7b50,4,3163,
4598,1c409bd2-6892-4711-afe3-0d0991f79246,1,5247,Network reliability
4599,574ed1fe-c2a0-4fad-9d49-961599dff4a3,2,4041,Deceased
4600,06a71858-43c3-4afb-9ebc-02ff76b5273b,3,4856,Poor expertise of online support
4601,a65ba6b7-b16f-42c8-96ae-b2ea25afaa1b,3,4479,
4602,a945e5e8-a54a-4903-a782-fe015a73a09b,4,5068,
4603,8081b64e-2fc2-47ca-8aca-e2b9d5510761,1,3865,Competitor had better devices
4604,d05984e7-6f73-49a7-8b1d-6b6fc19ae2f9,5,4741,
4605,24305771-7c18-420c-a56a-c7f511497c06,3,4631,
4606,84c88545-a421-44d5-86f9-b00433184c75,2,3878,Competitor made better offer
4607,e7432c8f-ff2e-41bd-a875-6dd58198fbff,3,4295,
4608,501ee229-b120-4da3-8954-738bbfde332b,3,5287,Competitor made better offer
4609,2ddff70c-2e86-4085-b888-5197becd2051,1,3812,Price too high
4610,20768c99-f647-4984-a911-67fcb4436b9f,3,4021,
4611,936097d5-a1fd-4aee-87b1-6fd6db520871,1,5351,Competitor had better devices
4612,f8d55b0b-0009-4a92-837a-1dc4efb370a0,1,5525,Long distance charges
4613,f02743c4-2012-4a4b-ae77-b63398794844,3,4922,
4614,89f22fa0-c6e7-4839-a540-12ad3def9050,3,2615,
4615,f6935b13-584c-413c-aa3f-01b020b6cc09,3,3519,
4616,9e652a1b-b4fe-4ab7-929c-60e5483093a0,3,5352,
4617,57f57b42-1704-43c7-96da-6a866e5e9003,3,3051,Competitor made better offer
4618,7911fac1-f472-4737-a671-4fe66630e557,2,4630,Don't know
4619,1105e862-2580-41b9-ab1c-9186d0e8012f,3,5313,
4620,1a580379-8968-40fa-a75c-bc432068f4af,4,3175,
4621,aa7e286c-05e5-4333-bf32-3eccd4ce1e2c,5,5606,
4622,e352c0c8-e76e-478c-98be-34ebc3a32b17,4,3820,
4623,3cf20003-15ba-4ca9-bd4c-2ca9d31adee2,3,3289,
4624,1b7233f7-0892-4dcd-9471-77cc097ac0cb,3,3916,Attitude of service provider
4625,d7277093-2ed3-4559-aac2-1b2f7f0c46c3,5,2404,
4626,a3be2f91-eb2d-4157-bca3-9dff8bd88c9d,1,2927,Competitor made better offer
4627,3b950b10-cae8-4fb0-b4ee-981f64913652,4,4474,
4628,6eefdd60-ffa0-4d2d-aa16-9fb13ebcb8f3,1,5586,Competitor had better devices
4629,f24df857-0f21-4c1a-b2fe-9772da3787f2,4,5766,
4630,1980950e-ca6d-407c-8a30-ae40ccf9d03d,4,5096,
4631,6e9d91ab-d7cf-4a99-ad38-b8f3747629d1,3,5427,
4632,7cee1d18-bcb1-4a7a-8437-a824d6515e2c,4,2709,
4633,41207cd8-3f74-4615-b2e7-0e26287aa9d3,4,5807,
4634,af69dd5c-30af-46c7-9418-e1611754b6ac,4,5027,
4635,1b3a2a9b-268b-4f61-a2d9-3dd11e753eda,5,3274,
4636,eea799fd-05ee-42ff-a19a-e6343d6704ef,3,3127,
4637,a395dd9e-d562-4b8c-8fae-e17734b61a6a,4,5973,
4638,e5a11034-e49a-41dd-ad17-cb98a0c1a08c,3,3553,
4639,c6965fa1-4f5a-4872-abe8-bdcc6c32bf81,4,5465,
4640,db8abdc1-6eba-4034-a085-41a650e948ec,4,6211,
4641,407b45ff-2db1-48f9-a3e0-05540a2442ca,3,4982,
4642,7db45ccc-4eed-4ce5-8661-33cd380c4ae8,5,5028,
4643,b1de5321-31dd-4dd4-a905-8dac318c699a,2,3967,Moved
4644,faf6d052-6aa1-4b99-9b0f-e62a77123d3e,2,3042,Attitude of support person
4645,8690d6ce-a736-4f48-9d01-48070ac0707f,4,4873,
4646,10528273-9aaf-4df7-93c4-ff337adfcb10,3,2143,
4647,294954a9-1d8c-453d-88af-68b6ad95c084,1,2220,Competitor had better devices
4648,f06982a1-e070-4d68-aa47-d3d839cce319,5,2016,
4649,face4459-41ce-4b74-b20d-413a0c99a9af,3,3248,
4650,c1c8c54e-446f-4f5d-97b2-5ebf1b9e39ec,3,5076,
4651,2bcc7f22-14c5-4813-9243-192b0ab039d0,2,4517,Price too high
4652,f5b087ec-00c0-44a6-9dba-41625421a2ad,1,3365,Product dissatisfaction
4653,f6386a57-0e67-4c54-8092-1d910b04d726,3,4310,
4654,f279711a-bb1d-4437-8ed0-d9ae0e266a3f,3,3395,
4655,afb1809f-cb61-491d-9eac-0b3b84c3c1af,1,3128,Attitude of service provider
4656,b8bf05ff-871a-45cc-8244-ba0fede25463,5,3065,
4657,0e88a9c3-3146-474c-bebf-e01c5b94bdb4,5,3149,
4658,c1e0db89-2ddf-47e9-ba04-09d1d1e069ae,3,2584,
4659,42b0d398-67fa-4811-804c-9bdb045095c5,4,5184,
4660,7d606043-9faa-4e38-a22f-fa9212a6816d,4,4698,
4661,4215917a-b7cd-4543-b876-535507550bb3,4,5662,
4662,9c2a738b-eb1d-4466-8608-ab1510fe31de,4,3446,
4663,5115dfab-0d3d-419b-a472-6f339f3cc9b3,3,3391,
4664,90401972-376c-4ed6-9a8e-e9c0151c6f08,4,2944,
4665,7604bbad-0b79-4328-bee2-fae9baf5687f,3,5671,Attitude of support person
4666,094011ee-908c-4c91-9133-ba82bb936a44,3,5457,
4667,ed410e66-1d0a-4f14-af27-e2fd2d1ce56b,3,4842,
4668,8fe43f5b-be94-47fa-a9da-39202320dffb,5,6339,
4669,68fc5148-91a8-4014-b061-bacbe38f5592,3,2484,
4670,196515da-38fd-468a-9b89-e4ae68c61019,5,5518,
4671,e3efe558-fc5f-4155-971d-808624bb362b,3,4247,
4672,c1e0db89-2ddf-47e9-ba04-09d1d1e069ae,3,2584,
4673,d3d46d9c-eb5f-44e1-b98c-c4f058520cb6,3,3847,
4674,5cd6707c-ae99-4704-9a06-cd7806d91657,5,2330,
4675,3d94a946-8c4d-40db-98d1-00a420dc9c8a,3,5860,
4676,0499ad9e-e728-47bd-b3c1-06cc4c6fafc9,5,5886,
4677,3a8f6740-d7e1-418f-ab05-ec0dda93ca59,5,5118,
4678,65ff2836-a524-4bf1-afba-1e62d943f1a4,3,4666,
4679,ae4c0dfe-eb1d-4389-8c44-9d99e9119711,4,5447,
4680,b8392157-6f93-48cf-931b-7db40a1f7e55,3,5092,
4681,83aa0938-6b30-4d5c-a480-b6ddb0f9d813,5,2664,
4682,abad628f-32a6-424f-9134-1658a75eb2bd,5,6022,
4683,b60690d7-cf98-49dc-b8c1-494c011a6f58,5,6212,
4684,c1dafc8b-3103-4d14-94b5-f8095ed839d4,4,2064,
4685,13429198-f754-4fdc-867d-c39920bd30e5,1,4778,Competitor made better offer
4686,af87f70a-625d-425c-a198-79bee6f6f2ac,4,4896,
4687,16980321-4dc1-4688-99c5-c333aed63289,5,2494,
4688,603a65f4-9bec-4df2-ab63-d857e19efaac,5,3936,
4689,231acae1-24b8-404d-a141-99378e73bd75,3,5633,
4690,9bd8183e-89f8-4367-b71f-c9068787076e,3,5758,
4691,c5306762-1137-42bb-919b-e22b94545f68,1,5692,Competitor made better offer
4692,9b73c3c5-1df8-4155-b910-2357b49bbadb,4,5403,
4693,633ff3c8-2f56-42c0-a347-bc609ed729d8,1,4089,Competitor offered more data
4694,307a96f8-7a81-4cda-9be0-46deaf4a3097,3,5108,
4695,25f080f3-cda8-48f5-aed0-64e7f0bc9c87,5,2425,
4696,118b13b1-4455-4793-80d3-53f06c6ab6c3,5,2569,
4697,3e05ce3a-f852-45b8-9981-9be87d55ebd2,3,4600,
4698,5c063f1f-8ec0-43cc-bc70-75bd49cb001a,5,2120,
4699,2656e096-c278-41da-ae59-97a2fc947d90,3,3383,
4700,2344598b-1571-4bb5-85ee-79c6100dfe75,3,6092,
4701,5210f1a2-ff76-46cd-a5c0-3686666da585,3,5332,Limited range of services
4702,30b02aa8-f7f2-4063-bc6f-62fe8d31da7b,2,5390,Price too high
4703,17606777-a901-4cd9-8ab4-a27c4c77975c,3,4067,Attitude of service provider
4704,6573872b-a781-403f-bce9-745336eb5cc7,3,2754,Don't know
4705,d88c0b68-406d-4e09-9906-849ce7d3feed,1,3802,Network reliability
4706,854e6320-e6c5-42b2-8ccb-b124a5e74f65,3,4121,
4707,3a6d2490-a93e-4379-a8dd-c1159679fd9e,5,3318,
4708,ed96c363-33ed-4bef-a408-61ea23d75134,3,4766,
4709,0c131f30-c5e2-4aa7-b97b-ca41cbc51ff1,3,5748,
4710,4b5f95ce-6b8f-45e3-94fa-32ce963eafc8,3,4824,
4711,c9ccd92a-4ee2-499b-be1d-c7bfc2ddacd2,4,4972,
4712,68e57b72-fc89-4216-a181-e4e9c331d42d,4,5239,
4713,c7735623-e02c-4e5b-8a1b-80727460e6c7,5,2614,
4714,ff847218-8ff9-4596-8281-6885ed9bcd1a,4,4577,
4715,73742ea6-4f30-4858-a31f-e88f9ae46fc9,4,4874,
4716,43b42d92-5c50-4d0f-a770-93ea63a88558,3,2371,
4717,00521b2c-c3be-43ad-b5f9-7ec37ae5e4d8,4,4713,
4718,56d9cee7-25c6-449c-bb3e-b1695c9c7526,4,4590,
4719,d9c02fef-c837-47f4-b93b-cd4e457b8323,4,4078,
4720,f9029861-de11-4cc7-8b92-024511e1329b,4,6445,
4721,79eb5eed-b8f1-4984-b3b2-e62d5772cf9b,3,4194,
4722,87f6baf0-f7b3-4aee-a98e-9aaad844a974,1,3157,Product dissatisfaction
4723,7690eb96-c858-4a0d-b6c5-e751e7ce0c72,3,4662,Attitude of service provider
4724,da20e69c-2de3-49d5-97e1-f1769e113d65,1,3621,Competitor offered higher download speeds
4725,277277b3-5120-4620-83ce-95e7b21e0966,2,4320,Competitor made better offer
4726,08ae5c85-9b34-4d42-8581-1a0ed0ff68fe,1,4306,Competitor offered more data
4727,df790296-4a54-41ac-a0ec-dfb5a6c2a426,5,5816,
4728,8fa29993-7a57-4bf0-a0e1-58f9cd177817,5,5804,
4729,bcd35e94-e0a2-4c06-9b77-bbd395f03b1f,4,4881,
4730,9011c141-b4f3-454b-9dba-a2eabbf9f968,3,6194,
4731,d3768be0-4b4b-41a0-9efd-6d8bb98a5c2f,1,3658,Competitor made better offer
4732,81f648aa-6be0-4bd8-9dd8-d3c02615b631,5,3225,
4733,731d04e6-b40f-4ae7-84d9-e13113481f36,3,6307,
4734,55485c96-9f2d-41c0-b641-534ed0488c04,3,4800,
4735,27074680-2628-49f0-8755-7db48e3d0c60,5,4790,
4736,c46d9c47-220c-42c9-8f7f-8e55f42b9af1,5,6263,
4737,6d17b7c4-f379-44ea-a78c-f59437a662ae,2,4017,Attitude of support person
4738,2827e545-9852-46ba-a481-c84f531878a7,4,4120,
4739,06a71858-43c3-4afb-9ebc-02ff76b5273b,3,4856,Poor expertise of online support
4740,0912e45a-c354-44e7-b1f1-32fc353edf12,2,6001,Attitude of support person
4741,62cde214-508f-4e19-88eb-2760fdc7093e,3,2969,Attitude of service provider
4742,d2b3850b-3930-409d-9bf2-d319fe143916,2,3236,Attitude of support person
4743,c1c8c54e-446f-4f5d-97b2-5ebf1b9e39ec,3,5076,
4744,50c7a146-fff5-412c-a539-cbccab7864dc,5,6011,
4745,6e902c59-086a-4c2e-848d-0239cce5301e,4,5995,
4746,fb678075-9967-404e-82f8-ba30aedce036,2,5702,Don't know
4747,5ab0d739-7deb-4e3e-8139-f9f2ff73c712,5,5873,
4748,6178c09b-b74c-47b9-869d-414f88c42624,4,4436,
4749,61a7da54-6d8c-4313-ad40-80fdf7b90e2a,3,2841,
4750,2680fa3e-82ca-45ca-ad59-f32fe9bd9e2a,4,3575,
4751,406c6c07-0dad-4eef-927b-719bb229fd59,5,5899,
4752,4a977ac8-7649-4d97-9fa4-df10040d2e98,5,5924,
4753,b2791949-2f6a-4b15-9084-d52d255bcc8e,1,3599,Network reliability
4754,a773b32d-f83f-4c53-b1ea-eeab3de7a35b,3,5433,
4755,ed636745-3f89-4841-bce8-f225f6ec325f,4,4811,
4756,d25d249a-224b-4d2d-9c26-99bd9f8c7134,4,5548,
4757,ab0b2a33-4e1f-4746-a190-3ec8808da556,3,5898,Attitude of service provider
4758,60134477-f5e2-4b0b-8045-c01c8c157d40,5,6439,
4759,06967901-d2df-4a3f-b331-5c04d3fb4cdd,3,5191,
4760,c42ca7ca-bf9e-446d-adb0-b6d7be23f33f,1,4584,Attitude of support person
4761,a2b592f1-4cda-476a-a653-f72a2f1819a8,2,3979,Don't know
4762,3706a8da-958b-44a0-90c9-31eeaa6dd82c,3,4250,
4763,e8fc60fb-c9eb-46d4-83cb-8b2c3ce209b8,3,4565,
4764,8dcddb46-2b5c-4f4f-a35e-9bebbe32fb00,3,6335,
4765,5ce7eef4-845b-4fb1-85f3-f50155346ac4,3,4667,
4766,385179b1-f089-408b-a6b6-4433623e4be9,5,4347,
4767,650db1bb-b441-41f0-a132-0e787ca3ad90,4,4053,
4768,1f09ef8d-9ef0-4e44-ae1a-245cc5f223f5,1,2771,Extra data charges
4769,bca349e6-f854-46db-ae5c-de2ad4017d3b,4,6302,
4770,249f32f8-0d9d-4aee-a2c0-f5b5fa4ee85d,1,4235,Attitude of support person
4771,dfa8f2a5-2617-4f6b-a4c9-d608b416a54f,1,4688,Competitor had better devices
4772,36f8b08f-8172-45ec-a26f-30779636e41e,1,3125,Competitor had better devices
4773,6f3c9b9c-62f1-4f2a-842e-77faff9b9ab8,3,2540,
4774,f7cf17a6-980f-416f-a5d9-d1bf908a1e54,5,5136,
4775,24943bb6-fccb-47cc-a421-8be6708ac550,5,6444,
4776,66f07d68-0e0f-42b5-9db4-90f38d85448f,2,4990,Attitude of support person
4777,329012b4-235e-4d59-b521-0339f03011de,5,5453,
4778,820660ac-4f12-4735-b36f-7f961926d03a,1,5948,Network reliability
4779,f1e67f3b-3493-4c29-b9f5-a2d5b1446a35,3,2099,Attitude of support person
4780,11a48462-de87-405e-a0c4-5b88b257a7ef,4,3421,
4781,4bd12033-df18-4c8e-9498-83014e079799,4,5332,
4782,91db9023-a22b-4334-9cf0-11a6a5dc6ffc,3,5647,
4783,39780776-c544-49b4-b896-4847a18ec1cb,4,6134,
4784,32cec831-2657-4215-9541-06117277f201,3,5308,
4785,b6ea1221-c377-4d38-98a5-dac487425c53,4,4621,
4786,6d0a50b4-b77e-4fe3-8536-ca9eeac469fc,4,4147,
4787,5eeca951-3862-447b-97a3-a78f9ef46d3f,5,3778,
4788,3f456c1b-be30-4628-a17c-f41f6c60e711,1,4415,Competitor offered more data
4789,69f61c88-4706-4dc1-967a-e1ef30ec07cf,3,4556,
4790,e416149d-304a-4a03-a22b-2d066cd9ee48,4,5897,
4791,64e59a3f-7e9c-4471-9e23-58b5b921bb64,4,2036,
4792,8b78922e-b4af-47ea-8b2e-79cb52b8b055,3,4134,
4793,54e8e4ce-a348-46f0-892d-be9e5c069a94,4,4182,
4794,b713163b-dc7d-4b2f-b2b3-57fbee7b8c72,3,6252,
4795,f492019e-4343-4efa-9456-ec247c190a88,2,5672,Attitude of service provider
4796,0a539e11-058a-4453-b190-8c39e9262e1a,4,4113,
4797,1738c45d-ae05-4831-916e-0d635f90579a,5,2804,
4798,f60947ed-afbd-4234-9047-dd480f29c366,3,5791,
4799,e1d0de0d-cff7-40aa-8c18-02bba1790357,4,4032,
4800,fbbdc8bc-397a-4bf8-b9c0-16e8005efd05,3,4988,
4801,dd37f2da-1e91-4494-b81e-a0768e4c19f2,4,2725,
4802,2f980662-b49d-4cc6-ad96-db57cd792cec,3,2539,
4803,c3fe806e-1024-477e-82fd-e0b73459edf1,1,5962,Competitor had better devices
4804,98330588-ef1c-494e-8276-7cf28df7e638,3,5097,
4805,1b4706c9-ff4a-4535-be32-fb451136ce52,3,4078,
4806,377ce6ab-9879-45cf-90d2-98cea5136524,3,5600,
4807,9a570d1b-706c-4240-9f5b-0ce52980b671,5,3784,
4808,05bc28d0-48bd-485a-8f46-65bec4a2450a,4,3222,
4809,7486e97e-aec7-469b-a4f7-ec45384d1b2f,2,4703,Competitor made better offer
4810,b2057af8-ee98-4b15-bce2-8f9a501078f3,3,4521,
4811,f228c27b-80fa-459e-aae8-6107c9e2b8a4,4,2651,
4812,1e09520d-5ca4-4070-b6e4-d7b2ecbb9c87,5,2775,
4813,ee563c0f-c317-4e59-b179-0483387d5ded,3,2366,
4814,1aaa25d4-af6f-47b7-8851-5b3067746371,1,5659,Lack of self-service on Website
4815,873eee88-ea04-4e22-8813-631a8a80a687,5,5728,
4816,2eaddd39-02b8-4e68-87aa-bc4aec7e1fb3,1,4479,Competitor had better devices
4817,ba0b67d8-8524-4eee-a847-14211aec4cb1,4,3072,
4818,ee201e09-98e6-43ef-a087-d01f911e4983,5,4923,
4819,ffb85beb-db40-41ee-9b40-a092c2d76890,3,6423,
4820,967cc2fe-caff-4635-b555-fb54aeba7919,3,3530,
4821,5b06abe9-bba8-4761-996c-ade82b28f0ef,4,6032,
4822,a43126b7-eb0b-4839-a8e0-6fbb6ddc701a,1,2169,Competitor had better devices
4823,9bd8183e-89f8-4367-b71f-c9068787076e,3,5758,
4824,a3f2339f-4e5c-43f1-ba4c-3fb65b190ca1,3,5338,Lack of self-service on Website
4825,ab51f669-460e-402e-9c20-825bcdb07395,4,5565,
4826,2bcc7f22-14c5-4813-9243-192b0ab039d0,2,4517,Price too high
4827,d0f8cfde-de5e-4aa4-b7dc-62262f196875,1,2973,Don't know
4828,dd93683c-a47b-44d2-87d6-15c4b2824afd,3,2123,Service dissatisfaction
4829,9a570d1b-706c-4240-9f5b-0ce52980b671,5,3784,
4830,cdef009d-86e5-491c-820d-7f89ee73c3cf,1,5825,Competitor made better offer
4831,811909cc-73c5-41a5-9d53-367aa749760a,5,4235,
4832,946a943d-d1a5-4d8b-8ee6-f3afe28de266,4,6342,
4833,de6e76df-1629-4b7c-b84b-07203760e20e,3,5274,
4834,37c1d768-529c-4a0c-9cf9-61b12d7d2fce,1,5000,Product dissatisfaction
4835,b5bb9f2f-7cc6-4329-8f34-5f04da36ae64,3,3300,
4836,1284cf78-d396-4bcb-b1bc-36874cf7f4f1,1,2104,Competitor offered higher download speeds
4837,607401f1-85de-4a08-b314-ec02bbd6e4a4,5,6354,
4838,3fa56506-86cb-4332-b826-b15b93ee2ebb,4,4320,
4839,1bd399fd-c41c-435d-a70d-6e1f33ddf08f,3,4330,Attitude of service provider
4840,84752365-2012-4268-82df-74c42996e4af,5,5626,
4841,129e7432-3fca-47ad-bacc-db8dac5c8116,3,4925,
4842,606f84d7-633e-403d-b6db-0350f0f3efce,3,5897,Competitor made better offer
4843,aae35a22-b884-4d18-a7b3-874213781559,5,4977,
4844,68c51ec2-eb01-411c-980e-c7ee22c4336a,5,4879,
4845,3a61a246-0b98-438a-8ef6-b7650b2dd82d,3,2517,Moved
4846,101625d7-226b-40e8-8d5f-677feb44e472,3,4193,Poor expertise of online support
4847,523c479a-17bc-478e-b84e-645f5a2561ec,2,3997,Attitude of support person
4848,c3d9dcd0-5935-422c-9ae4-9b62b40cd17b,5,6160,
4849,0cc4b855-0072-4d57-a250-4ed622c59e89,5,6202,
4850,8b3abdc5-db14-4c8b-9680-dbb3d0516d42,1,3856,Competitor had better devices
4851,cd92edad-a80d-4ac4-8ca8-8008e7e57bc3,4,5833,
4852,46a7af5b-a173-40d9-8d64-f157fba82a3b,3,5368,
4853,26977189-bacd-4075-b313-333595b9d15d,4,2292,
4854,7a9412d5-5b5f-4ce7-ac2f-ed5f59bd3697,4,5324,
4855,4e761fba-3c80-4515-8077-6456fae3aadb,5,4599,
4856,a9067d6f-c8cd-4f68-907b-0853a368f694,4,5723,
4857,fe7722f8-a959-4504-9fed-d7eb3b414428,3,5903,
4858,7438ffcb-fdfe-47ba-bc6c-59b4638291ed,2,3721,Don't know
4859,7857c61a-c2f1-44fd-85f7-35da54d6c758,4,4823,
4860,054dc344-d2da-4047-ade3-507d1bba749b,5,5577,
4861,00b69ddf-1f07-440e-8d41-bdd22c07be7f,5,2416,
4862,3c8d9fda-9c13-48c7-bc6b-2b0fc4d382af,1,3438,Competitor had better devices
4863,641fe239-a631-4e9b-a60b-609eb9006b6f,5,2709,
4864,88bbbdef-cd5e-40f4-b14a-ba2f47f9dd89,4,4497,
4865,c9315108-4928-4763-af5e-5f21ce845910,3,5345,Competitor made better offer
4866,318aeed0-b7c9-46c5-ab25-f7ee16753aec,3,4098,
4867,16e082d2-035e-4ddb-9a24-82888f64f430,4,5421,
4868,b03a8729-ffaf-484c-a754-77c8cde243de,3,4463,
4869,24f7a369-5324-457e-97b2-870ac82a1b9c,5,5208,
4870,d1fafe9e-431d-4f02-84be-163b4690b5a5,2,4207,Attitude of support person
4871,96b8297c-0d1f-4fde-b715-61e09ad481ea,3,4910,
4872,6c4c247a-fc61-4528-9c8f-cf76ed27c891,4,5707,
4873,46e377c0-bdb6-4b98-b4a8-00707887791f,1,3687,Competitor made better offer
4874,26977189-bacd-4075-b313-333595b9d15d,4,2292,
4875,8f7f096d-c463-4490-8e06-5ea92e094ae9,1,3425,Don't know
4876,9d4bbf07-8c02-4aa3-a185-3d655ca708fd,3,3700,Don't know
4877,40dc5778-bbe9-4703-b39b-6467a4f66a8d,3,5319,
4878,9bd41c71-5273-478f-80d4-52c659be2663,2,6259,Attitude of support person
4879,3258e50a-dc57-42a3-83bd-9a4af412ddfa,3,3654,
4880,0243fe6d-d712-445d-aab7-5f7e24c9e91b,3,6466,
4881,d6fe7c40-b659-43a8-8cf9-45c8e7191e36,1,5720,Competitor had better devices
4882,6add7d17-cd5b-4d25-a12d-27550f3ee067,4,2711,
4883,45ae5dad-f8ec-406f-b0c5-17afbd9e92db,3,6041,
4884,e560c714-7f60-46b9-b086-919ee1c3fb8b,4,3712,
4885,d13c2f82-3b9e-4ff9-972e-3f0c6b9845ea,4,5706,
4886,e8395ceb-cb5f-4a78-9277-03072d62a97c,3,5679,Competitor offered higher download speeds
4887,e65f81fb-be04-4764-9855-df0fbd8d9bbc,4,2282,
4888,b6a62692-e168-460d-8906-6aa3530413d5,3,2469,
4889,067feac6-dc24-4806-b1f3-554c4aece611,3,5188,
4890,10bff1df-b382-489f-a91c-fd0a9904695f,3,2334,
4891,8862b97a-2497-4e14-86d9-89701425f3b7,4,5284,
4892,dd8d0473-dd02-4f86-8067-fea60a0cf697,4,5027,
4893,8994d5ff-2e00-4c63-bfb7-c080f364170a,4,5942,
4894,15b401f0-6698-447e-823f-c461517c5f25,3,3616,
4895,b691eb23-bfba-4dbd-abe9-5becd06ddfeb,1,3757,Product dissatisfaction
4896,e5899155-8893-4c06-8279-98a5e708badc,4,2500,
4897,94ca6134-e652-4877-869e-de5f0aaa6134,3,5070,
4898,bbef7ef3-a0f0-411e-87c0-d32eaba09f00,4,4095,
4899,6a9ad9d1-c289-4f4b-945e-318bddec75cd,4,4845,
4900,3b6da1b5-3aed-47f4-b7b1-1ae32372b8fa,4,4080,
4901,fddb81fb-6a25-40bc-9dc8-e724a5c832c9,3,3787,
